################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --vmstat -P --filename memory 
# Host:       ip-10-110-42-151  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210224  Secs: 1338843744 TZ: +0000
# SubSys:     cm Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim
20120604 21:03:40 0 0 0 0 0 0 0 100 0 19 21 0 207 0 0.03 0.07 0.09 0 0 7645720 384132 7261588 0 17224 105544 21292 17084 143804 445232 0 0 0 0 0 0 52 0 0 56656 0 3 0 0 0 0 0 7012
20120604 21:03:45 5 0 4 0 0 1 0 91 9 5147 2761 0 207 0 0.03 0.06 0.09 0 0 7645720 384504 7261216 0 17224 105572 21292 17084 143980 445232 0 0 0 0 0 0 80 0 0 56712 0 0 17 0 0 0 0 7012
20120604 21:03:50 0 0 0 0 0 0 0 100 0 20 21 0 207 0 0.03 0.06 0.09 0 0 7645720 384504 7261216 0 17232 105572 21296 17084 143980 445232 0 0 0 0 0 0 88 0 0 56708 0 6 0 0 0 0 0 7012
20120604 21:03:55 4 0 4 0 0 0 0 91 9 4504 2661 0 207 0 0.02 0.06 0.09 1 0 7645720 384752 7260968 0 17232 105604 21300 17084 144264 445232 0 0 0 0 0 0 104 0 0 56716 0 3 20 0 0 0 0 7012
20120604 21:04:00 0 0 0 0 0 0 0 100 0 21 21 0 207 1 0.02 0.06 0.09 1 0 7645720 384752 7260968 0 17240 105604 21300 17084 144264 445232 0 0 0 0 0 0 112 0 0 56724 0 5 0 0 0 0 0 7012
20120604 21:04:05 5 0 3 0 0 0 0 92 8 4760 2635 0 207 0 0.02 0.06 0.09 0 0 7645720 385000 7260720 0 17240 105628 21300 17084 144476 446208 0 0 0 0 0 0 136 0 0 56732 0 0 17 0 0 0 0 7012
20120604 21:04:10 0 0 0 0 0 0 0 100 0 19 20 0 207 0 0.02 0.06 0.09 0 0 7645720 385000 7260720 0 17248 105628 21300 17084 144468 446208 0 0 0 0 0 0 28 0 0 56732 0 26 0 0 0 0 0 7012
20120604 21:04:15 5 0 3 0 0 0 0 91 9 4646 2695 0 207 0 0.02 0.06 0.09 0 0 7645720 385248 7260472 0 17248 105660 21300 17084 144632 446208 0 0 0 0 0 0 36 0 0 56784 0 6 13 0 0 0 0 7012
20120604 21:04:20 0 0 0 0 0 0 0 100 0 19 20 0 207 0 0.02 0.06 0.09 1 0 7645720 385248 7260472 0 17256 105660 21300 17084 144632 446208 0 0 0 0 0 0 36 0 0 56812 0 3 0 0 0 0 0 7012
20120604 21:04:25 4 0 4 0 0 0 0 91 9 5156 3258 0 207 0 0.01 0.06 0.09 0 0 7645720 385496 7260224 0 17256 105704 21300 17084 144820 446208 0 0 0 0 0 0 84 0 0 56812 0 0 16 0 0 0 0 7012
