################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --vmstat -P --filename memory 
# Host:       ip-10-111-15-73  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120605-110437  Secs: 1338894277 TZ: +0000
# SubSys:     cm Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim
20120605 11:06:18 0 0 0 0 0 0 0 100 0 20 18 0 198 0 0.12 0.10 0.11 0 0 7645720 496800 7148920 0 18180 222292 27768 17380 132532 396012 0 0 0 0 0 0 132 0 0 57824 0 11 0 0 0 0 0 7264
20120605 11:06:23 0 0 0 0 0 0 0 100 0 15 17 0 198 0 0.11 0.10 0.11 0 0 7645720 496800 7148920 0 18180 222292 27768 17380 132532 396012 0 0 0 0 0 0 132 0 0 57828 0 0 5 0 0 0 0 7264
20120605 11:06:28 0 0 0 0 0 0 0 100 0 18 14 0 198 0 0.10 0.10 0.11 0 0 7645720 496800 7148920 0 18180 222292 27768 17380 132536 396012 0 0 0 0 0 0 16 0 0 57824 0 20 0 0 0 0 0 7264
20120605 11:06:33 0 0 0 0 0 0 0 100 0 18 20 0 198 0 0.10 0.10 0.10 0 0 7645720 496800 7148920 0 18188 222292 27768 17380 132536 396012 0 0 0 0 0 0 40 0 0 57832 0 10 5 0 0 0 0 7264
20120605 11:06:38 1 0 1 0 0 0 0 98 2 154 112 6 189 0 0.09 0.09 0.10 0 0 7645720 483700 7162020 0 18188 222292 27708 17360 119964 346992 0 0 0 0 0 0 32 0 0 57772 0 0 3419 0 0 0 0 7236
20120605 11:06:43 0 0 0 0 0 0 0 100 0 14 17 0 189 0 0.08 0.09 0.10 0 0 7645720 483700 7162020 0 18196 222292 27708 17360 119968 346992 0 0 0 0 0 0 32 0 0 57776 0 5 5 0 0 0 0 7236
20120605 11:06:48 0 0 0 0 0 0 0 100 0 12 13 0 189 0 0.07 0.09 0.10 0 0 7645720 483700 7162020 0 18196 222292 27708 17360 119968 346992 0 0 0 0 0 0 32 0 0 57776 0 0 0 0 0 0 0 7236
20120605 11:06:53 0 0 0 0 0 0 0 100 0 14 16 0 189 0 0.07 0.09 0.10 1 0 7645720 483700 7162020 0 18196 222292 27708 17360 119968 346992 0 0 0 0 0 0 32 0 0 57776 0 0 5 0 0 0 0 7236
20120605 11:06:58 0 0 0 0 0 0 0 100 0 12 14 0 189 0 0.06 0.09 0.10 0 0 7645720 483700 7162020 0 18196 222292 27708 17360 119968 346992 0 0 0 0 0 0 32 0 0 57776 0 0 0 0 0 0 0 7236
20120605 11:07:03 0 0 0 0 0 0 0 99 1 16 16 0 189 0 0.06 0.09 0.10 0 0 7645720 483824 7161896 0 18196 222308 27708 17360 119972 346992 0 0 0 0 0 0 52 0 0 57776 0 0 5 0 0 0 0 7236
20120605 11:07:08 0 0 0 0 0 0 0 100 0 15 15 0 189 0 0.05 0.09 0.10 0 0 7645720 483824 7161896 0 18204 222308 27708 17360 119976 346992 0 0 0 0 0 0 16 0 0 57796 0 10 0 0 0 0 0 7236
20120605 11:07:13 0 0 0 0 0 0 0 100 0 14 15 0 189 0 0.05 0.08 0.10 1 0 7645720 483824 7161896 0 18204 222308 27708 17360 119976 346992 0 0 0 0 0 0 16 0 0 57800 0 0 5 0 0 0 0 7236
20120605 11:07:18 0 0 0 0 0 0 0 100 0 12 14 0 189 0 0.05 0.08 0.10 0 0 7645720 483824 7161896 0 18204 222308 27708 17360 119976 346992 0 0 0 0 0 0 16 0 0 57800 0 0 0 0 0 0 0 7236
20120605 11:07:23 0 0 0 0 0 0 0 100 0 14 16 0 189 0 0.04 0.08 0.10 0 0 7645720 483824 7161896 0 18204 222308 27708 17360 119976 346992 0 0 0 0 0 0 16 0 0 57800 0 0 5 0 0 0 0 7236
20120605 11:07:28 0 0 0 0 0 0 0 100 0 13 13 0 189 0 0.04 0.08 0.10 0 0 7645720 483824 7161896 0 18204 222308 27708 17360 119976 346992 0 0 0 0 0 0 16 0 0 57800 0 0 0 0 0 0 0 7236
20120605 11:07:33 0 0 0 0 0 0 0 100 0 58 65 0 189 0 0.04 0.08 0.10 0 0 7645720 483824 7161896 0 18228 222308 27704 17360 119976 346992 0 0 0 0 0 0 80 0 0 57824 0 32 5 0 0 0 0 7232
